Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,nir08,swir16,pet,ppt,q,soil,tmax,tmin,ws,location_id,NDMI,MNDWI,NDTI,NDSSI,Chlorophyll_Proxy,Red_Blue_Ratio,NDVI,Water_Balance,Water_Deficit,Temp_Range,Runoff_Ratio,Soil_Wash,Rain_vs_Vegetation
-28.141944,26.417778,2011-01-04,94.718,227.9,132.0,0.049851249999999986,0.1957525,0.17948625,157.0,187.0,9.3,22.300001,28.17,16.539999,2.21,-28.141944+26.417778,0.04334906774864023,-0.4353947886237669,-0.03237127344139242,-0.5940513935173827,2.772698296355952,1.3273990093981622,0.4947217713105957,1.1898734177215189,30.0,11.630001,0.05,4170.100187,94.4870287649186
-27.398611,26.614722,2011-01-04,86.8,226.3,114.0,0.05447124999999997,0.22667625000000002,0.1526325,160.7,173.20000000000002,8.700000000000001,4.3,28.359999,17.039999,2.35,-27.398611+26.614722,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.48571358330421943,1.0773036487322203,12.500000000000028,11.319999999999997,0.0505166475315729,744.76,89.0744073717092
-33.501667,21.624167,2011-01-04,201.0,769.0,74.0,,,,185.90001,15.7,0.8,0.1,29.51,13.78,3.34,-33.501667+21.624167,,,,,,,,0.08935259018980254,-170.20001000000002,15.730000000000002,0.05389221556886228,1.57,
-32.502778,19.535833,2011-01-04,10.387,73.0,10.0,0.09092250000000002,0.28545750000000003,0.331575,229.6,4.0,0.2,0.6,34.01,16.359999,3.34,-32.502778+19.535833,-0.07474079565100038,-0.34804394882493744,0.11456514383911187,-0.5168579625599505,1.7801041395733948,2.220105032065655,0.17155228134337086,0.02168256721595837,-225.6,17.650001,0.06000000000000001,2.4,3.3137908746265166
-25.459639,28.264306,2011-01-04,108.94,396.0,82.0,0.05132249999999999,0.1838725,0.21680375000000002,149.5,122.4,6.1000000000000005,1.4,28.779999,17.5,2.11,-25.459639+28.264306,-0.0821891739073157,-0.4963915189279757,0.18065186256385177,-0.5635749056895024,2.5200095901870627,2.0486141515931338,0.27241901292420945,0.8199335548172758,-27.099999999999994,11.279999,0.050243111831442464,171.35999999999999,89.05591281807676
-27.495556,26.074722,2011-01-04,67.8,218.6,91.0,0.06098874999999998,0.29328125,0.29894625,163.8,162.8,8.1,0.4,28.59,16.6,2.48,-27.495556+26.074722,-0.009565580792927504,-0.4848200758723471,0.061695030220299575,-0.6556933975059437,2.827522623480618,1.9243507992468274,0.42839313752063385,0.9939320388349514,-1.0,11.989999999999998,0.05006105006105006,65.12,93.05759721164083
-26.648056,27.089444,2011-01-05,211.0,532.0,62.0,0.03471250000000001,0.33103875,0.15624875,148.2,156.60000000000002,7.800000000000001,1.4,26.83,15.94,2.22,-26.648056+27.089444,0.358699946056753,-0.4193705890801288,-0.1577815261615684,-0.8101852007860028,5.1791567173635435,1.3394670469154706,0.7536850886000809,1.056300268096515,8.400000000000034,10.889999999999999,0.05012690355329949,219.24,38.57291512522734
-26.970278,27.211111,2011-01-05,71.5,248.4,117.0,0.06596625,0.08099499999999998,0.01852875000000001,149.3,169.5,8.5,13.3,27.0,16.19,2.1699998,-26.970278+27.211111,0.6276516905485857,0.6965702173349271,0.057067443316161134,-0.10226335166429004,0.781805018550381,1.7605972724528118,-0.17827884435626423,1.134397870924817,20.19999999999999,10.809999999999999,0.05043988269794721,2254.35,199.71826411838677
-27.389722,26.463889,2011-01-05,82.14,255.5,74.0,0.078575,0.11572749999999998,0.036032499999999995,162.2,170.20000000000002,8.5,0.4,28.48,17.14,2.3999999,-27.389722+26.463889,0.5251383760377316,0.5349144881994744,0.03664698792476294,-0.19120958289717846,0.9731746791067968,1.6285714264987954,-0.050216974239988166,1.0490196078431375,8.000000000000028,11.34,0.050233644859813076,68.08000000000001,178.74692901564597
-27.044444,27.005,2011-01-05,83.0,220.9,85.0,0.044268749999999996,0.27900875,0.1846425,151.7,172.0,8.6,13.400001,27.4,16.51,2.21,-27.044444+27.005,0.20352851411410447,-0.4362778937483484,-0.08312704915649097,-0.7261253874067558,3.8499896455774962,1.3857687389280953,0.6395160933027234,1.1329404060248855,20.30000000000001,10.889999999999997,0.05028901734104046,2304.8001719999997,62.003231951931575
-30.830556,26.921389,2011-01-06,62.099,145.0,10.0,0.0,0.0,0.0,152.0,138.0,6.9,0.5,28.33,14.08,2.3799999,-30.830556+26.921389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9084967320261438,-14.0,14.249999999999998,0.050359712230215826,69.0,138.0
-27.00222,28.76528,2011-01-06,34.855,114.5,150.0,0.04043250000000001,0.17741,0.15765125000000002,134.7,179.4,9.0,39.2,25.63,14.28,1.92,-27.00222+28.76528,0.058970561334988555,-0.40663495462081933,0.05026955617817868,-0.6287914430706627,2.6677192546630284,1.8188956858495127,0.413893067248227,1.3294030950626383,44.70000000000002,11.35,0.05044345898004434,7032.4800000000005,105.14758373566806
-27.02314,28.59389,2011-01-06,41.408,148.8,152.0,0.0445575,0.11598874999999997,0.08524375000000001,136.90001,179.20000000000002,9.0,36.8,25.96,14.61,1.9599999,-27.02314+28.59389,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.19246412933709564,1.3067439226436606,42.29999000000001,11.350000000000001,0.05049944506104328,6594.56,144.71042802279246
-30.679722,26.7125,2011-01-06,55.297,138.3,44.0,0.05397625,0.16849999999999998,0.013509999999999994,155.6,135.3,6.800000000000001,0.4,29.42,14.74,2.27,-30.679722+26.7125,0.8515466178498178,0.739138829176348,0.1750509467290771,-0.5147684301066884,1.8707671790043667,2.3768787154037585,0.13546387232417528,0.8703703703703705,-20.299999999999983,14.680000000000001,0.05062362435803375,54.120000000000005,116.9717380745391
-30.160091,27.40124,2011-01-06,57.916,167.1,13.0,0.049232499999999985,0.18934499999999999,0.13103125,141.1,207.0,36.9,31.300001,27.47,14.9,1.9699999,-30.160091+27.40124,0.18201645715560488,-0.2618495890881581,0.07661032258307551,-0.5872829581216658,2.470254399908344,1.8152389136947369,0.35870584054116245,1.4637579169598876,65.9,12.569999999999999,0.1778846153846154,6479.100207,132.74789100797938
-32.595833,19.009444,2011-01-06,8.621,63.1,19.0,0.053756250000000005,0.21850875000000003,0.20521250000000002,231.1,4.5,0.2,2.7,33.85,16.58,3.81,-32.595833+19.009444,0.031379710120420054,-0.4182050638245993,0.08510103578327001,-0.6051181750848922,2.5955781878059296,1.8573886722801747,0.3727364104937141,0.023696682464454978,-226.6,17.270000000000003,0.05454545454545456,12.15,2.8226861527782865
-25.99136,27.84208,2011-01-10,82.432,283.8,32.0,0.09229749999999998,0.31236625,0.2536125,144.7,160.3,8.0,11.0,26.599998,16.4,2.28,-25.99136+27.84208,0.1038091094226048,-0.34425219378479577,0.013864464023089948,-0.543831143623853,2.524860313398716,1.378097996827544,0.421263816949,1.10706932052162,15.600000000000023,10.199998,0.05021698698078115,1763.3000000000002,92.77141014307531
-26.73806,27.59194,2011-01-10,55.3,189.1,105.0,0.03977249999999999,0.049961249999999985,0.018982499999999985,144.5,166.60000000000002,8.3,16.0,26.349998,15.719999,2.12,-26.73806+27.59194,0.44933369529604417,0.46584593673465247,-0.05750101496396543,-0.11354423490209176,0.9590871988115617,1.1673266675031078,0.036661436073544176,1.1518900343642613,22.100000000000023,10.629999,0.05011933174224343,2665.6000000000004,160.49220475014755
-26.45,28.085833,2011-01-10,105.711,635.0,80.0,0.06131874999999998,0.218275,0.294285,141.5,156.10000000000002,7.800000000000001,9.900001,26.07,15.25,2.1499999,-26.45+28.085833,-0.14829483374662583,-0.512702879701684,0.20884623400423685,-0.5613725269032759,2.3024789005248114,2.3622464542048784,0.20220309805102846,1.1024561403508772,14.600000000000023,10.82,0.05028644175684277,1545.3901561000002,124.53609639423448
-30.860139,29.07125,2011-01-10,40.861,95.6,10.0,0.05839,0.200345,0.114875,125.1,211.9,86.10000000000001,51.7,25.9,16.4,2.4099998,-30.860139+29.07125,0.27114396286049613,-0.09509708704408545,0.11640787255980617,-0.5486501630824395,2.110588759809228,2.0540332213494894,0.25106157104687715,1.688342585249802,86.80000000000001,9.5,0.40488492249882574,10955.230000000001,158.70005309516674
-27.356667,27.286389,2011-01-10,64.1,164.0,151.0,0.039745,0.26278375,0.14830125,151.90001,180.4,9.0,21.300001,27.21,16.15,2.27,-27.356667+27.286389,0.27848863366980336,-0.41495324853785276,-0.05003478349651847,-0.737248112538974,4.285536635555134,1.39577304970242,0.6513842900937101,1.1863962598825206,28.499989999999997,11.060000000000002,0.05016538037486218,3842.5201804000003,62.890274067094694
-27.010111,26.698083,2011-01-11,66.1,203.4,131.0,0.05696000000000001,0.14192125,0.06343624999999997,155.7,168.5,8.4,5.3,27.849998,16.75,2.3,-27.010111+26.698083,0.3821871612275243,0.15619440323482764,0.044585199612769355,-0.42719587672181464,1.6327566600425596,1.6684295967899754,0.1978751238851787,1.0816847479259732,12.800000000000011,11.099998,0.05014749262536873,893.05,135.15804162534738
-25.73411,27.21422,2011-01-11,8.0,34.04,56.0,0.24996875000000002,0.402635,0.40968875,146.6,150.70000000000002,7.5,2.4,27.58,16.199999,2.24,-25.73411+27.21422,-0.008683422095108789,-0.1735128835139737,0.005426785786444108,-0.2339340679188659,1.395433868597519,1.1668908608908548,0.15979454752972141,1.027777777777778,4.100000000000023,11.380001,0.05009887936717204,361.68,126.618961687271
-26.984722,26.632278,2011-01-11,128.0,196.7,158.0,0.05888500000000002,0.1762825,0.18531625000000002,155.2,170.3,8.5,8.3,28.01,17.0,2.23,-26.984722+26.632278,-0.024982802063065003,-0.3933094304629794,0.009368597927172904,-0.499208011098809,2.184620624984205,1.3962596562855398,0.3638812190022751,1.096670934699104,15.100000000000023,11.010000000000002,0.05020431990659661,1413.4900000000002,108.33102840391255
-27.398611,26.614722,2011-01-11,71.6,190.6,127.0,0.05447124999999997,0.22667625000000002,0.1526325,160.7,173.20000000000002,8.700000000000001,4.3,28.359999,17.039999,2.35,-27.398611+26.614722,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.48571358330421943,1.0773036487322203,12.500000000000028,11.319999999999997,0.0505166475315729,744.76,89.0744073717092
-27.671111,27.236944,2011-01-11,75.096,275.7,71.0,0.06657124999999997,0.20939249999999998,0.17185499999999998,152.40001,194.7,16.1,28.2,27.599998,15.96,2.22,-27.671111+27.236944,0.09845966200474505,-0.2599917517261635,0.03857213445722335,-0.5175362704277152,2.074579543680599,1.6378128672094754,0.31518142088484863,1.275749590889857,42.29998999999998,11.639997999999999,0.08277976494634647,5490.54,133.33417735371995
-29.160278,26.573333,2011-01-11,120.27,177.3,10.0,,,,155.90001,195.5,18.3,23.0,28.75,15.639999,2.21,-29.160278+26.573333,,,,,,,,1.252389977540473,39.59998999999999,13.110001,0.09363867684478372,4496.5,
-34.250556,20.9925,2011-01-11,26.8,304.5,12.0,0.032539999999999986,0.13888250000000002,0.1619275,178.5,13.7,0.7000000000000001,4.2000003,29.32,17.08,4.0499997,-34.250556+20.9925,-0.07660982012678767,-0.5425339363931727,0.047196250046183115,-0.6203532204813528,2.8920297716861274,1.6220036827842546,0.44924020063954084,0.0818941504178273,-164.8,12.240000000000002,0.054421768707483,57.54000411,7.54540925123829
-25.459639,28.264306,2011-01-11,132.0,489.0,82.0,0.05132249999999999,0.1838725,0.21680375000000002,149.5,122.4,6.1000000000000005,1.4,28.779999,17.5,2.11,-25.459639+28.264306,-0.0821891739073157,-0.4963915189279757,0.18065186256385177,-0.5635749056895024,2.5200095901870627,2.0486141515931338,0.27241901292420945,0.8199335548172758,-27.099999999999994,11.279999,0.050243111831442464,171.35999999999999,89.05591281807676
-25.810483,27.909552,2011-01-12,131.0,584.0,10.0,0.039057499999999995,0.26393875,0.16871999999999998,147.5,149.4,7.5,1.3000001,27.599998,17.34,2.19,-25.810483+27.909552,0.22007817934571347,-0.424233151312434,-0.04190256147568593,-0.7421915285280952,3.869644095048722,1.6058695471910147,0.6159845096993863,1.0127946127946128,1.9000000000000057,10.259998,0.05053191489361702,194.22001494000003,57.371914250911686
-27.273889,28.49,2011-01-12,49.114,136.6,32.0,0.03255374999999999,0.1391575,0.05477375000000001,136.3,192.7,18.0,41.4,25.869999,14.65,1.9599999,-27.273889+28.49,0.43512198243701194,-0.05411419424903923,0.08860172675333922,-0.620831482724148,2.831281784676944,1.8033636622405609,0.40659923790658997,1.4107793153678074,56.39999999999998,11.219999,0.09344346928239547,7977.779999999999,114.34832685540012
-27.4275,28.525833,2011-01-12,62.326,163.9,45.0,0.053852500000000025,0.2610925,0.29572875,134.90001,202.5,34.2,36.100002,25.769999,14.4,1.9799999,-27.4275+28.525833,-0.06220353478567785,-0.5066533778254733,0.06653813709288442,-0.6580196540164092,2.6962616794586034,2.0545007157429995,0.4047332422091871,1.4974244667090164,67.59998999999999,11.369998999999998,0.16855036855036856,7310.250405000001,120.5415184526396
-28.883333,27.89,2011-01-12,117.44,271.7,10.0,0.030958750000000007,0.18520625000000002,0.14522125000000002,132.6,268.2,108.7,29.6,25.83,14.5199995,1.9399999,-28.883333+27.89,0.12100990380007413,-0.4555511702690292,0.03693279402787309,-0.7135637125743928,3.409540678553866,1.8891670306806088,0.5199995894334049,2.0149700598802394,135.6,11.310000499999997,0.40416047548291234,7938.72,128.73611011396082
-27.00222,28.76528,2011-01-13,63.848,190.9,62.0,0.04043250000000001,0.17741,0.15765125000000002,134.7,179.4,9.0,39.2,25.63,14.28,1.92,-27.00222+28.76528,0.058970561334988555,-0.40663495462081933,0.05026955617817868,-0.6287914430706627,2.6677192546630284,1.8188956858495127,0.413893067248227,1.3294030950626383,44.70000000000002,11.35,0.05044345898004434,7032.4800000000005,105.14758373566806
-27.02314,28.59389,2011-01-13,62.806,192.7,35.0,0.0445575,0.11598874999999997,0.08524375000000001,136.90001,179.20000000000002,9.0,36.8,25.96,14.61,1.9599999,-27.02314+28.59389,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.19246412933709564,1.3067439226436606,42.29999000000001,11.350000000000001,0.05049944506104328,6594.56,144.71042802279246
-30.534167,24.961944,2011-01-13,100.962,142.6,80.0,0.0693625,0.21614375000000002,0.17361500000000002,178.90001,94.7,4.7,0.0,30.599998,15.96,2.7,-30.534167+24.961944,0.10911557467045561,-0.2785668914845424,-0.008707292111331342,-0.5141087102246944,2.2063927500764144,1.38794377165191,0.3836963652885758,0.53196217165302,-84.20001,14.639997999999999,0.050156739811912224,0.0,58.363954207171865
-28.460833,21.248889,2011-01-13,102.898,353.0,51.0,0.09788000000000002,0.2014725,0.13184249999999997,217.3,74.9,3.7,0.0,35.149998,19.85,2.6699998,-28.460833+21.248889,0.2089014895192532,-0.0021425483490433374,0.09622260752510527,-0.3460552357685152,1.5346923995431914,1.6268134433726873,0.11710400462508032,0.34768666972056805,-142.4,15.299997999999995,0.05006587615283267,0.0,66.12891005358149
-29.658056,25.973333,2011-01-14,86.742,107.0,85.0,0.05839,0.1850275,0.14429999999999998,157.7,146.9,7.300000000000001,0.2,28.89,15.41,2.1599998,-29.658056+25.973333,0.12366868842605964,-0.2008113589428152,0.053205582400835186,-0.5202481331374087,1.9266172048141434,1.8296155132221004,0.26792498074225124,0.9319470699432894,-10.799999999999983,13.48,0.050033806626098715,29.380000000000003,107.5418203289633
-28.760833,17.730278,2011-01-16,95.398,297.2,64.0,0.06281749999999997,0.10772500000000002,0.011406250000000007,236.3,8.3,0.4,0.0,35.76,21.029999,2.9399998,-28.760833+17.730278,0.8085095213820811,0.8184025387278007,0.14211139064028558,-0.2633214593058499,0.9431773401539402,2.4205834322910293,-0.17064439134242643,0.039190897597977246,-228.0,14.730000999999998,0.05376344086021505,0.0,9.71634844814214
-25.513889,31.224444,2011-01-17,63.165,155.5,11.0,0.033365000000000006,0.20634000000000002,0.14166,135.2,44.5,2.2,17.800001,29.67,18.09,1.5899999,-25.513889+31.224444,0.18586206891210863,-0.4728346684482734,0.00566259743524782,-0.7216161528872505,4.069521477071182,1.5369773668905216,0.6018864901082941,0.33406754772393543,-90.69999999999999,11.580000000000002,0.05054945054945056,792.1000445000001,17.716051190180913
-26.861111,28.884722,2011-01-17,101.685,315.4,114.0,0.039002499999999996,0.28560875,0.17802875,124.9,55.1,2.8000000000000003,18.1,26.96,13.259999,1.55,-26.861111+28.884722,0.23203472535503822,-0.47954270378934777,-0.0726558401313259,-0.7596971760036976,4.5606187551926265,1.3881481920693586,0.6812877113520862,0.4455917394757744,-69.80000000000001,13.700001,0.05169340463458111,997.3100000000001,17.56104710450005
-31.554722,29.245556,2011-01-17,58.2,197.2,12.0,0.03534499999999999,0.3395225,0.181975,114.200005,44.6,2.2,18.6,26.92,18.529999,3.3,-31.554722+29.245556,0.302105954428908,-0.5050295152415389,-0.15958245522092332,-0.8114267038856591,5.673127522999077,1.227189132190723,0.7734380608979066,0.3958333161530679,-69.60000500000001,8.390001000000002,0.050438596491228074,829.5600000000001,10.104662483953367
-28.058889,30.373611,2011-01-17,58.0,220.0,100.0,0.03244374999999999,0.199135,0.13521125,125.6,70.3,3.5,19.4,27.689999,14.719999,1.5699999,-28.058889+30.373611,0.1911902705081363,-0.41082945831273865,0.02493146543058555,-0.7198037381582707,3.5266979482392675,1.8293970276882383,0.5407708301017378,0.5631911532385466,-55.3,12.97,0.05049088359046284,1363.82,32.283810643847836
-25.127778,27.628889,2011-01-18,131.0,415.0,163.0,0.0,0.01488500000000001,0.0,146.0,47.7,2.4000000000000004,1.1,31.55,18.05,1.9,-25.127778+27.628889,0.9999999932818274,0.0,0.0,-0.9999999932818274,148850000.0000001,0.0,0.9999999932818274,0.33129251700680273,-98.3,13.5,0.051334702258726904,52.470000000000006,3.2045683177051034e-07
-25.20639,27.558,2011-01-18,102.0,516.0,90.0,0.07607249999999999,0.18878125,0.08367625000000001,145.0,49.8,2.5,1.1,31.279999,17.81,1.92,-25.20639+27.558,0.38576658730783087,0.0242121220814483,-0.08152663290678966,-0.42555089349289915,2.14942430337512,0.9804791468921368,0.4335888367797666,0.347945205479452,-95.2,13.469999000000001,0.05118110236220473,54.78,28.20727592836762
-24.69514,27.40906,2011-01-18,124.0,509.0,158.0,0.07282749999999999,0.22743249999999998,0.12778625,150.40001,56.0,2.8000000000000003,1.3000001,31.929998,18.949999,1.92,-24.69514+27.40906,0.28052080576249966,-0.1586451550030793,-0.01856450925834475,-0.5149037499117752,2.4509793329730534,1.2276955803402623,0.43561864319476756,0.3764861045914065,-94.40001000000001,12.979999000000003,0.050877192982456146,72.8000056,31.60535598109302
-25.681111,31.783333,2011-01-18,53.322,247.7,10.0,0.06637874999999999,0.16570875000000002,0.0802525,133.6,38.2,1.9,6.4,31.13,18.98,1.5,-25.681111+31.783333,0.3474378584645192,0.09574647881929765,0.04651134286200484,-0.42798513473238115,1.7039898180374926,1.6079694155012427,0.21646211365962248,0.2912332838038633,-95.39999999999999,12.149999999999999,0.0510204081632653,244.48000000000002,29.931147258202422
-27.802778,28.768333,2011-01-18,41.891,116.9,23.0,0.04358124999999999,0.13353375,0.056437499999999974,119.4,71.7,3.6,11.5,26.539999,13.09,1.43,-27.802778+28.768333,0.4058311452886525,0.10440655768442497,0.0015780507475455414,-0.5078762383152889,1.9186917370997834,1.601979058420815,0.3133390704138975,0.6038205980066446,-47.7,13.449999000000002,0.05089408528198074,824.5500000000001,49.23358865132355
-27.398611,26.614722,2011-01-18,133.319,323.7,139.0,0.05447124999999997,0.22667625000000002,0.1526325,136.2,87.9,4.4,3.7,29.51,16.449999,1.77,-27.398611+26.614722,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.48571358330421943,0.6479591836734695,-48.29999999999998,13.060001000000003,0.050618672665916756,325.23,45.20577602755912
-31.104278,29.399722,2011-01-18,52.984,129.0,10.0,,,,118.6,49.900000000000006,2.5,21.1,27.76,18.26,2.44,-31.104278+29.399722,,,,,,,,0.4255852842809365,-68.69999999999999,9.5,0.05108055009823182,1052.89,
-31.396,29.2651,2011-01-18,35.741,89.2,10.0,0.06901875000000002,0.14342,0.044584999999999986,120.700005,44.900000000000006,2.2,18.300001,28.119999,19.66,2.78,-31.396+29.2651,0.5257041033346432,0.4756595047515767,0.11342609966537825,-0.35022447630188713,1.1430051494661297,2.283183914105683,-0.047051104211077686,0.37715692780785015,-75.800005,8.459999,0.05010893246187364,821.6700449000002,47.012594579077394
-33.38056,19.30167,2011-01-18,32.968,174.3,41.0,0.06323000000000001,0.23504999999999998,0.25038125,164.7,3.9,0.2,4.6,30.179998,16.08,3.3799999,-33.38056+19.30167,-0.031582742142871406,-0.45704974781752056,0.0880311804667149,-0.5760359391926927,2.519258849673226,1.7604578495010943,0.3572436490951366,0.029571514785757397,-160.79999999999998,14.099998000000003,0.06122448979591837,17.939999999999998,2.5067497685289672
-33.313889,19.074722,2011-01-18,30.257,208.2,23.0,0.041037500000000005,0.16196875,0.151615,176.2,3.1,0.2,6.2000003,32.559998,18.65,3.55,-33.313889+19.074722,0.03301749531567961,-0.41601144071867063,0.08427228536752475,-0.5957021024743315,2.590308453966681,1.804142548147078,0.37258017515528513,0.023137697516930022,-173.1,13.909998000000002,0.0731707317073171,19.22000093,1.9450014570186163
-27.495556,26.074722,2011-01-18,176.0,458.0,91.0,0.06098874999999998,0.29328125,0.29894625,137.40001,100.6,5.0,0.4,29.539999,16.42,1.76,-27.495556+26.074722,-0.009565580792927504,-0.4848200758723471,0.061695030220299575,-0.6556933975059437,2.827522623480618,1.9243507992468274,0.42839313752063385,0.7341039932005784,-36.800010000000015,13.119999,0.05019685039370079,40.24,57.503650365424235
-24.396194,27.089833,2011-01-19,120.0,508.0,142.0,,,,152.8,58.2,2.9000000000000004,1.4,32.35,19.06,1.91,-24.396194+27.089833,,,,,,,,0.38491547464239273,-94.60000000000001,13.290000000000003,0.05067567567567568,81.48,
-26.970278,27.211111,2011-01-19,63.9,202.4,101.0,0.06596625,0.08099499999999998,0.01852875000000001,131.90001,70.9,3.5,9.2,28.439999,15.48,1.8399999,-26.970278+27.211111,0.6276516905485857,0.6965702173349271,0.057067443316161134,-0.10226335166429004,0.781805018550381,1.7605972724528118,-0.17827884435626423,0.5410082361920063,-61.00001,12.959999,0.05006954102920723,652.28,83.53997006485913
-26.880278,26.965,2011-01-19,235.0,593.0,176.0,0.039112499999999994,0.1922875,0.19000499999999998,133.0,76.0,3.8,6.9,28.689999,15.719999,1.86,-26.880278+26.965,0.0059705591906798194,-0.49891282355246275,-0.05191794145617159,-0.661949005764067,3.0272557268093974,1.4636944673347543,0.5411588494492647,0.5746268656716418,-57.0,12.97,0.050649350649350645,524.4,34.87192744185588
-27.273889,28.49,2011-01-19,63.114,149.5,11.0,0.03255374999999999,0.1391575,0.05477375000000001,125.200005,63.2,3.2,15.2,27.59,13.83,1.52,-27.273889+28.49,0.43512198243701194,-0.05411419424903923,0.08860172675333922,-0.620831482724148,2.831281784676944,1.8033636622405609,0.40659923790658997,0.5087163031411924,-62.000005,13.76,0.0514018691588785,960.64,37.50292816430352
