green,blue,red,nir08,swir16,swir22,NDMI,MNDWI,NDTI,NDSSI,Chlorophyll_Proxy,Red_Blue_Ratio,SI,NDVI,Latitude,Longitude,Sample Date
0.07416125000000001,0.0445575,0.07854749999999999,0.11598874999999997,0.08524375000000001,0.051212499999999994,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.059159785591650006,0.19246412933709564,-27.02314,28.59389,06-01-2011
0.09006999999999998,0.05397625,0.128295,0.16849999999999998,0.013509999999999994,0.010622500000000007,0.8515466178498178,0.739138829176348,0.1750509467290771,-0.5147684301066884,1.8707671790043667,2.3768787154037585,0.08321588186007524,0.13546387232417528,-30.679722,26.7125,06-01-2011
0.07665,0.049232499999999985,0.08936875,0.18934499999999999,0.13103125,0.07564625000000003,0.18201645715560488,-0.2618495890881581,0.07661032258307551,-0.5872829581216658,2.470254399908344,1.8152389136947369,0.06633134239840921,0.35870584054116245,-30.160091,27.40124,06-01-2011
0.08418500000000001,0.053756250000000005,0.09984625000000003,0.21850875000000003,0.20521250000000002,0.13573375,0.031379710120420054,-0.4182050638245993,0.08510103578327001,-0.6051181750848922,2.5955781878059296,1.8573886722801747,0.07326226843718738,0.3727364104937141,-32.595833,19.009444,06-01-2011
0.12371625000000003,0.09229749999999998,0.127195,0.31236625,0.2536125,0.1524125,0.1038091094226048,-0.34425219378479577,0.013864464023089948,-0.543831143623853,2.524860313398716,1.378097996827544,0.10835026770848329,0.421263816949,-25.99136,27.84208,10-01-2011
0.052092499999999986,0.03977249999999999,0.04642750000000001,0.049961249999999985,0.018982499999999985,0.01285,0.44933369529604417,0.46584593673465247,-0.05750101496396543,-0.11354423490209176,0.9590871988115617,1.1673266675031078,0.042971359575303174,0.036661436073544176,-26.73806,27.59194,10-01-2011
0.0948,0.06131874999999998,0.14484999999999998,0.218275,0.294285,0.19052750000000002,-0.14829483374662583,-0.512702879701684,0.20884623400423685,-0.5613725269032759,2.3024789005248114,2.3622464542048784,0.09424447430751574,0.20220309805102846,-26.45,28.085833,10-01-2011
0.09492374999999997,0.05839,0.11993500000000001,0.200345,0.114875,0.07501374999999999,0.27114396286049613,-0.09509708704408545,0.11640787255980617,-0.5486501630824395,2.110588759809228,2.0540332213494894,0.08368395694516363,0.25106157104687715,-30.86013889,29.07125,10-01-2011
0.06131874999999998,0.039745,0.055475,0.26278375,0.14830125,0.06518249999999998,0.27848863366980336,-0.41495324853785276,-0.05003478349651847,-0.737248112538974,4.285536635555134,1.39577304970242,0.046955871571082566,0.6513842900937101,-27.356667,27.286389,10-01-2011
0.08692125,0.05696000000000001,0.09503374999999997,0.14192125,0.06343624999999997,0.03461624999999999,0.3821871612275243,0.15619440323482764,0.044585199612769355,-0.42719587672181464,1.6327566600425596,1.6684295967899754,0.07357392472880592,0.1978751238851787,-27.01011111,26.69808333,11-01-2011
0.2885375,0.24996875000000002,0.29168625,0.402635,0.40968875,0.29405125,-0.008683422095108789,-0.1735128835139737,0.005426785786444108,-0.2339340679188659,1.395433868597519,1.1668908608908548,0.2700230495803784,0.15979454752972141,-25.73411,27.21422,11-01-2011
0.0806925,0.05888500000000002,0.08221875000000001,0.1762825,0.18531625000000002,0.12588875,-0.024982802063065003,-0.3933094304629794,0.009368597927172904,-0.499208011098809,2.184620624984205,1.3962596562855398,0.0695805367451991,0.3638812190022751,-26.98472222,26.63227778,11-01-2011
0.08179249999999999,0.05447124999999997,0.07846500000000001,0.22667625000000002,0.1526325,0.08609624999999999,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.065376499074591,0.48571358330421943,-27.398611,26.614722,11-01-2011
0.10093249999999998,0.06657124999999997,0.10903125000000002,0.20939249999999998,0.17185499999999998,0.11358249999999998,0.09845966200474505,-0.2599917517261635,0.03857213445722335,-0.5175362704277152,2.074579543680599,1.6378128672094754,0.08519593066316312,0.31518142088484863,-27.671111,27.236944,11-01-2011
,,,,,,,,,,,,,,-29.160278,26.573333,11-01-2011
0.048022499999999996,0.032539999999999986,0.052779999999999994,0.13888250000000002,0.1619275,0.09701375000000001,-0.07660982012678767,-0.5425339363931727,0.047196250046183115,-0.6203532204813528,2.8920297716861274,1.6220036827842546,0.041442263451698665,0.44924020063954084,-34.250556,20.9925,11-01-2011
0.072965,0.05132249999999999,0.10514000000000001,0.1838725,0.21680375000000002,0.14519375,-0.0821891739073157,-0.4963915189279757,0.18065186256385177,-0.5635749056895024,2.5200095901870627,2.0486141515931338,0.07345779502544302,0.27241901292420945,-25.45963889,28.26430556,11-01-2011
0.06820749999999998,0.039057499999999995,0.06272125,0.26393875,0.16871999999999998,0.08206750000000002,0.22007817934571347,-0.424233151312434,-0.04190256147568593,-0.7421915285280952,3.869644095048722,1.6058695471910147,0.0494947999478228,0.6159845096993863,-25.81048333,27.90955222,12-01-2011
0.04915,0.03255374999999999,0.058706250000000015,0.1391575,0.05477375000000001,0.024977499999999986,0.43512198243701194,-0.05411419424903923,0.08860172675333922,-0.620831482724148,2.831281784676944,1.8033636622405609,0.04371622794726805,0.40659923790658997,-27.273889,28.49,12-01-2011
0.096835,0.053852500000000025,0.11064000000000002,0.2610925,0.29572875,0.22186375000000003,-0.06220353478567785,-0.5066533778254733,0.06653813709288442,-0.6580196540164092,2.6962616794586034,2.0545007157429995,0.07718964049663662,0.4047332422091871,-27.4275,28.525833,12-01-2011
0.05431999999999998,0.030958750000000007,0.05848625000000002,0.18520625000000002,0.14522125000000002,0.0744225,0.12100990380007413,-0.4555511702690292,0.03693279402787309,-0.7135637125743928,3.409540678553866,1.8891670306806088,0.04255186473220064,0.5199995894334049,-28.883333,27.89,12-01-2011
0.06650250000000002,0.04043250000000001,0.07354250000000001,0.17741,0.15765125000000002,0.09574875,0.058970561334988555,-0.40663495462081933,0.05026955617817868,-0.6287914430706627,2.6677192546630284,1.8188956858495127,0.05452987375054156,0.413893067248227,-27.00222,28.76528,13-01-2011
0.07416125000000001,0.0445575,0.07854749999999999,0.11598874999999997,0.08524375000000001,0.051212499999999994,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.059159785591650006,0.19246412933709564,-27.02314,28.59389,13-01-2011
0.09796250000000001,0.0693625,0.09627124999999997,0.21614375000000002,0.17361500000000002,0.1071475,0.10911557467045561,-0.2785668914845424,-0.008707292111331342,-0.5141087102246944,2.2063927500764144,1.38794377165191,0.08171667258353706,0.3836963652885758,-30.534167,24.961944,13-01-2011
0.13127875,0.09788000000000002,0.1592325,0.2014725,0.13184249999999997,0.10355874999999998,0.2089014895192532,-0.0021425483490433374,0.09622260752510527,-0.3460552357685152,1.5346923995431914,1.6268134433726873,0.1248426093126862,0.11710400462508032,-28.460833,21.248889,13-01-2011
0.0960375,0.05839,0.10683124999999999,0.1850275,0.14429999999999998,0.09103250000000002,0.12366868842605964,-0.2008113589428152,0.053205582400835186,-0.5202481331374087,1.9266172048141434,1.8296155132221004,0.07898022972554587,0.26792498074225124,-29.658056,25.973333,14-01-2011
0.11421500000000001,0.06281749999999997,0.152055,0.10772500000000002,0.011406250000000007,0.010237499999999983,0.8085095213820811,0.8184025387278007,0.14211139064028558,-0.2633214593058499,0.9431773401539402,2.4205834322910293,0.09773287554605152,-0.17064439134242643,-28.760833,17.730278,16-01-2011
0.05070374999999999,0.033365000000000006,0.05128125,0.20634000000000002,0.14166,0.07211250000000002,0.18586206891210863,-0.4728346684482734,0.00566259743524782,-0.7216161528872505,4.069521477071182,1.5369773668905216,0.0413642225389285,0.6018864901082941,-25.513889,31.224444,17-01-2011
0.06262499999999999,0.039002499999999996,0.054141249999999974,0.28560875,0.17802875,0.090785,0.23203472535503822,-0.47954270378934777,-0.0726558401313259,-0.7596971760036976,4.5606187551926265,1.3881481920693586,0.04595262890330649,0.6812877113520862,-26.861111,28.884722,17-01-2011
0.0598475,0.03534499999999999,0.043375,0.3395225,0.181975,0.07615499999999997,0.302105954428908,-0.5050295152415389,-0.15958245522092332,-0.8114267038856591,5.673127522999077,1.227189132190723,0.039154685224121,0.7734380608979066,-31.554722,29.245556,17-01-2011
0.05646499999999999,0.03244374999999999,0.059352499999999975,0.199135,0.13521125,0.066915,0.1911902705081363,-0.41082945831273865,0.02493146543058555,-0.7198037381582707,3.5266979482392675,1.8293970276882383,0.04388186039669465,0.5407708301017378,-28.058889,30.373611,17-01-2011
-0.05728875,-0.06294,-0.059145,0.01488500000000001,-0.016740000000000005,-0.056395,-17.04851843927328,0.5477432761565516,0.015942542446621,1.6194984946821325,-0.2598241369550291,0.939704481950595,0.0610130010735417,-1.6726163616642942,-25.127778,27.628889,18-01-2011
0.08782875000000001,0.07607249999999999,0.07458749999999997,0.18878125,0.08367625000000001,0.03473999999999999,0.38576658730783087,0.0242121220814483,-0.08152663290678966,-0.42555089349289915,2.14942430337512,0.9804791468921368,0.07532634063692459,0.4335888367797666,-25.20639,27.558,18-01-2011
0.0927925,0.07282749999999999,0.08940999999999999,0.22743249999999998,0.12778625,0.06516875,0.28052080576249966,-0.1586451550030793,-0.01856450925834475,-0.5149037499117752,2.4509793329730534,1.2276955803402623,0.08069390791751258,0.43561864319476756,-24.69514,27.40906,18-01-2011
0.09724749999999999,0.06637874999999999,0.10673500000000002,0.16570875000000002,0.0802525,0.05467749999999999,0.3474378584645192,0.09574647881929765,0.04651134286200484,-0.42798513473238115,1.7039898180374926,1.6079694155012427,0.08417206116788396,0.21646211365962248,-25.681111,31.783333,18-01-2011
0.06959625000000003,0.04358124999999999,0.06981625000000002,0.13353375,0.056437499999999974,0.033365000000000006,0.4058311452886525,0.10440655768442497,0.0015780507475455414,-0.5078762383152889,1.9186917370997834,1.601979058420815,0.05516048808080382,0.3133390704138975,-27.802778,28.768333,18-01-2011
0.08179249999999999,0.05447124999999997,0.07846500000000001,0.22667625000000002,0.1526325,0.08609624999999999,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.065376499074591,0.48571358330421943,-27.398611,26.614722,18-01-2011
,,,,,,,,,,,,,,-31.104278,29.399722,18-01-2011
0.12547625,0.06901875000000002,0.15758250000000001,0.14342,0.044584999999999986,0.029212500000000002,0.5257041033346432,0.4756595047515767,0.11342609966537825,-0.35022447630188713,1.1430051494661297,2.283183914105683,0.10428876819617251,-0.047051104211077686,-31.396,29.2651,18-01-2011
0.09330125,0.06323000000000001,0.11131374999999999,0.23504999999999998,0.25038125,0.1843125,-0.031582742142871406,-0.45704974781752056,0.0880311804667149,-0.5760359391926927,2.519258849673226,1.7604578495010943,0.08389498442994074,0.3572436490951366,-33.38056,19.30167,18-01-2011
0.06252875000000002,0.041037500000000005,0.07403749999999998,0.16196875,0.151615,0.09944750000000002,0.03301749531567961,-0.41601144071867063,0.08427228536752475,-0.5957021024743315,2.590308453966681,1.804142548147078,0.05512090262550133,0.37258017515528513,-33.31388889,19.07472222,18-01-2011
0.10372375,0.06098874999999998,0.11736374999999999,0.29328125,0.29894625,0.18919375,-0.009565580792927504,-0.4848200758723471,0.061695030220299575,-0.6556933975059437,2.827522623480618,1.9243507992468274,0.08460418670380619,0.42839313752063385,-27.495556,26.074722,18-01-2011
,,,,,,,,,,,,,,-24.39619444,27.08983333,19-01-2011
0.10360000000000003,0.06596625,0.11614000000000002,0.08099499999999998,0.01852875000000001,0.012712499999999988,0.6276516905485857,0.6965702173349271,0.057067443316161134,-0.10226335166429004,0.781805018550381,1.7605972724528118,0.08752896820481779,-0.17827884435626423,-26.970278,27.211111,19-01-2011
0.06351875000000001,0.039112499999999994,0.057248750000000015,0.1922875,0.19000499999999998,0.10446624999999998,0.0059705591906798194,-0.49891282355246275,-0.05191794145617159,-0.661949005764067,3.0272557268093974,1.4636944673347543,0.047319570310549106,0.5411588494492647,-26.880278,26.965,19-01-2011
0.04915,0.03255374999999999,0.058706250000000015,0.1391575,0.05477375000000001,0.024977499999999986,0.43512198243701194,-0.05411419424903923,0.08860172675333922,-0.620831482724148,2.831281784676944,1.8033636622405609,0.04371622794726805,0.40659923790658997,-27.273889,28.49,19-01-2011
0.06498999999999999,0.0354275,0.07306125000000002,0.211235,0.2057075,0.11728125,0.013257223714719166,-0.5198330237553604,0.05846560602785899,-0.7127451474331342,3.2502692671945397,2.062275062981371,0.050876098851769296,0.4860203043529344,-27.3,28.586944,19-01-2011
0.07246999999999998,0.044268749999999996,0.06134624999999999,0.27900875,0.1846425,0.07816250000000002,0.20352851411410447,-0.4362778937483484,-0.08312704915649097,-0.7261253874067558,3.8499896455774962,1.3857687389280953,0.052112587775771595,0.6395160933027234,-27.044444,27.005,19-01-2011
0.05290374999999997,0.031811249999999985,0.04652375,0.2642,0.15715625,0.08507874999999998,0.2540457154120662,-0.49629867633233443,-0.06416735806073003,-0.7850672902516148,4.993974897821093,1.4624936100829318,0.038470490537391114,0.7005459026866965,-30.568333,29.422778,19-01-2011
,,,,,,,,,,,,,,-30.570833,29.150556,19-01-2011
0.016122499999999984,0.01405999999999999,0.015215000000000006,0.049095,0.028524999999999995,0.015105000000000007,0.2650090179528357,-0.2777871095183673,-0.028958914945483416,-0.5547462583251587,3.0451232560389343,1.082147929714454,0.014626103377181494,0.526823199305204,-34.031944,22.053333,19-01-2011
0.11505375000000001,0.07152124999999998,0.13336874999999998,0.21764250000000002,0.19949250000000002,0.1519725,0.04351109352044036,-0.26844621410414327,0.07372520602049915,-0.5053235405526028,1.8916593314936199,1.8647429933554815,0.09766626700625705,0.2400884586348477,-33.13083,18.86278,19-01-2011
0.07260749999999999,0.04524500000000001,0.08408874999999999,0.192425,0.17542999999999997,0.11541125000000002,0.04620026911522206,-0.4145441715810939,0.07327073872331294,-0.6192620016749013,2.650208308163471,1.8585202743761289,0.061681403143492124,0.39179335552326305,-33.7075,18.97444444,19-01-2011
0.07708999999999999,0.047967499999999996,0.11862875,0.1729,0.25067,0.157885,-0.18360601549127512,-0.52959482532048,0.21223694704148846,-0.5656445603967788,2.2428330493671904,2.473106785900648,0.07543424000826814,0.1861608845830262,-25.57877778,29.12747222,19-01-2011
,,,,,,,,,,,,,,-26.006389,29.253889,20-01-2011
0.07416125000000001,0.0445575,0.07854749999999999,0.11598874999999997,0.08524375000000001,0.051212499999999994,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.059159785591650006,0.19246412933709564,-27.02314,28.59389,20-01-2011
0.09006999999999998,0.05397625,0.128295,0.16849999999999998,0.013509999999999994,0.010622500000000007,0.8515466178498178,0.739138829176348,0.1750509467290771,-0.5147684301066884,1.8707671790043667,2.3768787154037585,0.08321588186007524,0.13546387232417528,-30.679722,26.7125,20-01-2011
0.13127875,0.09788000000000002,0.1592325,0.2014725,0.13184249999999997,0.10355874999999998,0.2089014895192532,-0.0021425483490433374,0.09622260752510527,-0.3460552357685152,1.5346923995431914,1.6268134433726873,0.1248426093126862,0.11710400462508032,-28.460833,21.248889,20-01-2011
,,,,,,,,,,,,,,-30.77586667,29.03221667,20-01-2011
0.050580000000000014,0.038012500000000005,0.05510375000000001,0.1625875,0.18237375,0.11011749999999998,-0.0573578916306229,-0.5657507120766457,0.0428045938540176,-0.6210119637980996,3.2144622316835454,1.4496218311091829,0.04576714210954187,0.493744006479937,-24.925278,29.324444,21-01-2011
0.13127875,0.09788000000000002,0.1592325,0.2014725,0.13184249999999997,0.10355874999999998,0.2089014895192532,-0.0021425483490433374,0.09622260752510527,-0.3460552357685152,1.5346923995431914,1.6268134433726873,0.1248426093126862,0.11710400462508032,-28.460833,21.248889,21-01-2011
0.06140125000000002,0.04289375000000001,0.09103250000000002,0.1367375,0.20998375000000002,0.17724499999999999,-0.21125399720632815,-0.5474970980166562,0.1943877256877904,-0.5224244108291711,2.226949773454205,2.122278881836447,0.062487801184511214,0.20066294937846815,-24.679167,30.8025,24-01-2011
0.12371625000000003,0.09229749999999998,0.127195,0.31236625,0.2536125,0.1524125,0.1038091094226048,-0.34425219378479577,0.013864464023089948,-0.543831143623853,2.524860313398716,1.378097996827544,0.10835026770848329,0.421263816949,-25.99136,27.84208,24-01-2011
0.028937500000000005,0.024083749999999987,0.026641250000000005,0.09359,0.04517625,0.027535000000000004,0.3488870670289879,-0.21910576617819796,-0.041315250808420016,-0.5906691164421387,3.234211651890413,1.1061919298024945,0.02533024288646873,0.5568331855845854,-25.49037,30.6986,24-01-2011
0.10360000000000003,0.06596625,0.11614000000000002,0.08099499999999998,0.01852875000000001,0.012712499999999988,0.6276516905485857,0.6965702173349271,0.057067443316161134,-0.10226335166429004,0.781805018550381,1.7605972724528118,0.08752896820481779,-0.17827884435626423,-26.970278,27.211111,24-01-2011
0.10093249999999998,0.06657124999999997,0.10903125000000002,0.20939249999999998,0.17185499999999998,0.11358249999999998,0.09845966200474505,-0.2599917517261635,0.03857213445722335,-0.5175362704277152,2.074579543680599,1.6378128672094754,0.08519593066316312,0.31518142088484863,-27.671111,27.236944,24-01-2011
0.06131874999999998,0.039745,0.055475,0.26278375,0.14830125,0.06518249999999998,0.27848863366980336,-0.41495324853785276,-0.05003478349651847,-0.737248112538974,4.285536635555134,1.39577304970242,0.046955871571082566,0.6513842900937101,-27.356667,27.286389,24-01-2011
0.08692125,0.05696000000000001,0.09503374999999997,0.14192125,0.06343624999999997,0.03461624999999999,0.3821871612275243,0.15619440323482764,0.044585199612769355,-0.42719587672181464,1.6327566600425596,1.6684295967899754,0.07357392472880592,0.1978751238851787,-27.01011111,26.69808333,25-01-2011
0.0806925,0.05888500000000002,0.08221875000000001,0.1762825,0.18531625000000002,0.12588875,-0.024982802063065003,-0.3933094304629794,0.009368597927172904,-0.499208011098809,2.184620624984205,1.3962596562855398,0.0695805367451991,0.3638812190022751,-26.98472222,26.63227778,25-01-2011
0.08179249999999999,0.05447124999999997,0.07846500000000001,0.22667625000000002,0.1526325,0.08609624999999999,0.1952070707055382,-0.30218620014836894,-0.020763458795523687,-0.6125076692438997,2.7713573949061874,1.4404846566941567,0.065376499074591,0.48571358330421943,-27.398611,26.614722,25-01-2011
,,,,,,,,,,,,,,-33.818056,19.694722,25-01-2011
0.072965,0.05132249999999999,0.10514000000000001,0.1838725,0.21680375000000002,0.14519375,-0.0821891739073157,-0.4963915189279757,0.18065186256385177,-0.5635749056895024,2.5200095901870627,2.0486141515931338,0.07345779502544302,0.27241901292420945,-25.45963889,28.26430556,25-01-2011
0.051734999999999975,0.03944249999999999,0.0507725,0.18145250000000002,0.11680000000000001,0.05904999999999999,0.21677102447866453,-0.3860622420351489,-0.009389556852532954,-0.6428846281523418,3.507345117411145,1.2872535937446827,0.04475035565501127,0.56273011064152,-33.897778,20.012778,25-01-2011
0.06820749999999998,0.039057499999999995,0.06272125,0.26393875,0.16871999999999998,0.08206750000000002,0.22007817934571347,-0.424233151312434,-0.04190256147568593,-0.7421915285280952,3.869644095048722,1.6058695471910147,0.0494947999478228,0.6159845096993863,-25.81048333,27.90955222,26-01-2011
0.03064249999999999,0.02167749999999999,0.031055,0.1722125,0.07953749999999998,0.036610000000000004,0.36812313788753803,-0.4437738242478002,0.006685846255219831,-0.7763938311535439,5.620053828440716,1.4325913900007323,0.02594599704193307,0.6944420526181302,-34.065833,20.404167,26-01-2011
0.060383750000000014,0.03930500000000001,0.06613124999999997,0.20583125000000002,0.16056625000000002,0.09757749999999998,0.12354069006378571,-0.45341706247865254,0.0454293956879186,-0.6793211935487626,3.408719227592325,1.6825149429270696,0.05098322058530629,0.5136737599802644,-24.058889,31.237222,26-01-2011
0.06391750000000002,0.03471250000000001,0.04649624999999999,0.33103875,0.15624875,0.059806250000000005,0.358699946056753,-0.4193705890801288,-0.1577815261615684,-0.8101852007860028,5.1791567173635435,1.3394670469154706,0.040174632271185756,0.7536850886000809,-26.648056,27.089444,26-01-2011
0.06351875000000001,0.039112499999999994,0.057248750000000015,0.1922875,0.19000499999999998,0.10446624999999998,0.0059705591906798194,-0.49891282355246275,-0.05191794145617159,-0.661949005764067,3.0272557268093974,1.4636944673347543,0.047319570310549106,0.5411588494492647,-26.880278,26.965,26-01-2011
0.04915,0.03255374999999999,0.058706250000000015,0.1391575,0.05477375000000001,0.024977499999999986,0.43512198243701194,-0.05411419424903923,0.08860172675333922,-0.620831482724148,2.831281784676944,1.8033636622405609,0.04371622794726805,0.40659923790658997,-27.273889,28.49,26-01-2011
0.07246999999999998,0.044268749999999996,0.06134624999999999,0.27900875,0.1846425,0.07816250000000002,0.20352851411410447,-0.4362778937483484,-0.08312704915649097,-0.7261253874067558,3.8499896455774962,1.3857687389280953,0.052112587775771595,0.6395160933027234,-27.044444,27.005,26-01-2011
0.06193749999999998,0.03831499999999999,0.06628250000000002,0.2101075,0.1834325,0.11121750000000002,0.06778218222600443,-0.4951501811569671,0.03388706907355589,-0.6915335765916801,3.3922502467935427,1.729936051859753,0.050394582918206594,0.5203697671694453,-34.092222,21.295278,26-01-2011
0.07416125000000001,0.0445575,0.07854749999999999,0.11598874999999997,0.08524375000000001,0.051212499999999994,0.15278347177877144,-0.06952416795613423,0.028722977544690022,-0.4449263060053246,1.5640074815837006,1.7628345356834771,0.059159785591650006,0.19246412933709564,-27.02314,28.59389,27-01-2011
0.052092499999999986,0.03977249999999999,0.04642750000000001,0.049961249999999985,0.018982499999999985,0.01285,0.44933369529604417,0.46584593673465247,-0.05750101496396543,-0.11354423490209176,0.9590871988115617,1.1673266675031078,0.042971359575303174,0.036661436073544176,-26.73806,27.59194,27-01-2011
